compound_name,species,strain,dosage,age_at_initiation,treatment_duration,avg_lifespan_change_percent,avg_lifespan_significance,max_lifespan_change_percent,max_lifespan_significance,gender,weight_change_percent,weight_change_significance,ITP,pubmed_id
Methanol,Drosophila melanogaster,Canton-S,20 μM,,,-4.56,NS,,NA,Female,,NA,No,33008901
Loxapine,Drosophila melanogaster,Canton-S,200 μM,,,-0.28,NS,,NA,Male,,NA,No,33008901
Dihydrorotenone,Drosophila melanogaster,Canton-S,200 μM,,,-0.81,NS,,NA,Male,,NA,No,33008901
Dihydrorotenone,Drosophila melanogaster,Canton-S,20 μM,,,4.08,NS,,NA,Female,,NA,No,33008901
Deguelin,Drosophila melanogaster,Canton-S,200 μM,,,-1.98,NS,,NA,Male,,NA,No,33008901
Antimycin A,Drosophila melanogaster,Canton-S,200 μM,,,0.99,NS,,NA,Male,,NA,No,33008901
Cannabidiol,Drosophila melanogaster,Canton-S,200 μM,,,-1.25,NS,,NA,Male,,NA,No,33008901
Cannabidiol,Drosophila melanogaster,Canton-S,20 μM,,,5.85,NS,,NA,Female,,NA,No,33008901
Amoxapine,Drosophila melanogaster,Canton-S,20 μM,,,0,NS,,NA,Female,,NA,No,33008901
Alln,Drosophila melanogaster,Canton-S,200 μM,,,11.55,S,,NA,Male,,NA,No,33008901
Amoxapine,Drosophila melanogaster,Canton-S,200 μM,,,-3.03,NS,,NA,Male,,NA,No,33008901
6526_0645,Drosophila melanogaster,Canton-S,200 μM,,,-1.07,NS,,NA,Male,,NA,No,33008901
574-Trimethoxyfavone,Drosophila melanogaster,Canton-S,200 μM,,,3.01,NS,,NA,Male,,NA,No,33008901
574-Trimethoxyfavone,Drosophila melanogaster,Canton-S,20 μM,,,0.8,NS,,NA,Female,,NA,No,33008901
4112_3315,Drosophila melanogaster,Canton-S,200 μM,,,6.69,NS,,NA,Male,,NA,No,33008901
Tryptophan,Drosophila melanogaster,Canton-S,200 μM,,,0.33,NS,,NA,Male,,NA,No,33008901
Tryptophan,Drosophila melanogaster,Canton-S,20 μM,,,-3.93,S,,NA,Female,,NA,No,33008901
Rotenone,Drosophila melanogaster,Canton-S,200 μM,,,-4.63,S,,NA,Male,,NA,No,33008901
Pterostilbene,Drosophila melanogaster,Canton-S,200 μM,,,-1.83,S,,NA,Male,,NA,No,33008901
Pterostilbene,Drosophila melanogaster,Canton-S,20 μM,,,6.69,NS,,NA,Female,,NA,No,33008901
Pinaverium bromide,Drosophila melanogaster,Canton-S,200 μM,,,2.97,NS,,NA,Male,,NA,No,33008901
Phenelzine,Drosophila melanogaster,Canton-S,200 μM,,,-5.35,NS,,NA,Male,,NA,No,33008901
Phenelzine,Drosophila melanogaster,Canton-S,20 μM,,,-1.18,NS,,NA,Female,,NA,No,33008901
Nisoldipine,Drosophila melanogaster,Canton-S,200 μM,,,1.01,NS,,NA,Male,,NA,No,33008901
Nicolsamide,Drosophila melanogaster,Canton-S,200 μM,,,7.94,NS,,NA,Male,,NA,No,33008901
Nicolsamide,Drosophila melanogaster,Canton-S,20 μM,,,-7.45,S,,NA,Female,,NA,No,33008901
MG624,Drosophila melanogaster,Canton-S,200 μM,,,4.51,NS,,NA,Male,,NA,No,33008901
MG624,Drosophila melanogaster,Canton-S,20 μM,,,-0.61,NS,,NA,Female,,NA,No,33008901
Methoxycatechol,Drosophila melanogaster,Canton-S,200 μM,,,4.41,NS,,NA,Male,,NA,No,33008901
Gramicidin,Drosophila melanogaster,Canton-S,200 μM,,,-0.41,NS,,NA,Male,,NA,No,33008901
Gramicidin,Drosophila melanogaster,Canton-S,20 μM,,,4.46,NS,,NA,Female,,NA,No,33008901
Gedunin,Drosophila melanogaster,Canton-S,200 μM,,,4.48,NS,,NA,Male,,NA,No,33008901
Epoxy Pregnenolone,Drosophila melanogaster,Canton-S,20 μM,,,6.4,NS,,NA,Female,,NA,No,33008901
Ethopropazine,Drosophila melanogaster,Canton-S,200 μM,,,-2.29,NS,,NA,Male,,NA,No,33008901
Epoxy Pregnenolone,Drosophila melanogaster,Canton-S,200 μM,,,4.74,NS,,NA,Male,,NA,No,33008901
Dequalinium,Drosophila melanogaster,Canton-S,200 μM,,,-1.92,NS,,NA,Male,,NA,No,33008901
Deguelin,Drosophila melanogaster,Canton-S,200 μM,,,-31.58,S,,NA,Male,,NA,No,33008901
Deguelin,Drosophila melanogaster,Canton-S,20 μM,,,2.78,NS,,NA,Female,,NA,No,33008901
Curcumin,Drosophila melanogaster,Canton-S,20 μM,,,2.41,NS,,NA,Female,,NA,No,33008901
Cardamonin,Drosophila melanogaster,Canton-S,200 μM,,,2.81,NS,,NA,Male,,NA,No,33008901
Cardamonin,Drosophila melanogaster,Canton-S,20 μM,,,-1.48,NS,,NA,Female,,NA,No,33008901
Benzethonium,Drosophila melanogaster,Canton-S,200 μM,,,-1.17,NS,,NA,Male,,NA,No,33008901
Benzethonium,Drosophila melanogaster,Canton-S,20 μM,,,0.04,NS,,NA,Female,,NA,No,33008901
Astemizole,Drosophila melanogaster,Canton-S,200 μM,,,-2.73,NS,,NA,Male,,NA,No,33008901
Antimycin A,Drosophila melanogaster,Canton-S,20 μM,,,-50.26,S,,NA,Female,,NA,No,33008901
Antimycin A,Drosophila melanogaster,Canton-S,200 μM,,,-78.27,S,,NA,Male,,NA,No,33008901
PPG,Drosophila melanogaster,Canton-S,200 μM,,,5.87,NS,,NA,Male,,NA,No,33008901
Phenyl furoxancarbonitrile,Drosophila melanogaster,Canton-S,200 μM,,,3.98,NS,,NA,Male,,NA,No,33008901
Phenyl furoxancarbonitrile,Drosophila melanogaster,Canton-S,20 μM,,,7.69,S,,NA,Female,,NA,No,33008901
Chlorophenyalanine,Drosophila melanogaster,Canton-S,200 μM,,,11.86,S,,NA,Male,,NA,No,33008901
Nicotinamide mononucleotide,Drosophila melanogaster,Canton-S,20 μM,,,0,NS,,NA,Female,,NA,No,33008901
Ceftriaxone disodium salt,Drosophila melanogaster,Canton-S,20 μM,,,-1.89,NS,,NA,Female,,NA,No,33008901
Amoxapine,Drosophila melanogaster,Canton-S,20 μM,,,-0.09,NS,,NA,Female,,NA,No,33008901
Rapamycin,Drosophila melanogaster,Canton-S,20 μM,,,4.29,NS,,NA,Female,,NA,No,33008901
Octoclothepin/Loxapine,Drosophila melanogaster,Canton-S,200 μM,,,-3.84,NS,,NA,Male,,NA,No,33008901
Norcantharidin,Drosophila melanogaster,Canton-S,20 μM,,,4.28,NS,,NA,Female,,NA,No,33008901
Haloperidol,Drosophila melanogaster,Canton-S,200 μM,,,3.9,NS,,NA,Male,,NA,No,33008901
Mianserin,Drosophila melanogaster,Canton-S,20 μM,,,6,S,,NA,Female,,NA,No,33008901
Mianserin,Drosophila melanogaster,Canton-S,200 μM,,,-1.61,NS,,NA,Male,,NA,No,33008901
LY165_163,Drosophila melanogaster,Canton-S,20 μM,,,5.71,S,,NA,Female,,NA,No,33008901
Haloperidol,Drosophila melanogaster,Canton-S,20 μM,,,8.82,S,,NA,Female,,NA,No,33008901
5-Hydroxy-L-tryptophan,Drosophila melanogaster,Canton-S,200 μM,,,1.17,NS,,NA,Male,,NA,No,33008901
Thiostrepton,Caenorhabditis elegans,N2,100 µM,,,3.75,NS,,NA,Unknown,,NA,No,33008901
"Mebhydroline 1,5-napthalenedisulfonate",Caenorhabditis elegans,N2,100 µM,,,1.65,NS,,NA,Unknown,,NA,No,33008901
Flunarizine hydrochloride II,Caenorhabditis elegans,N2,100 µM,,,4.13,NS,,NA,Unknown,,NA,No,33008901
Vortioxetine,Caenorhabditis elegans,N2,10 µM,,,-8.5,NS,,NA,Unknown,,NA,No,33008901
Methylbenzethonium Cl,Caenorhabditis elegans,N2,10 µM,,,-5.76,NS,,NA,Unknown,,NA,No,33008901
Formonoetin,Caenorhabditis elegans,N2,10 µM,,,0.74,NS,,NA,Unknown,,NA,No,33008901
3-Methoxycatechol II,Caenorhabditis elegans,N2,10 µM,,,8.2,S,,NA,Unknown,,NA,No,33008901
Sulindac Sulfide,Caenorhabditis elegans,N2,100 µM,,,3,NS,,NA,Unknown,,NA,No,33008901
Ritodrine hydrochloride,Caenorhabditis elegans,N2,100 µM,,,-3.83,NS,,NA,Unknown,,NA,No,33008901
Ononetin,Caenorhabditis elegans,N2,100 µM,,,-22.11,S,,NA,Unknown,,NA,No,33008901
Mycophenolic acid,Caenorhabditis elegans,N2,100 µM,,,0.82,NS,,NA,Unknown,,NA,No,33008901
Levosulpiride,Caenorhabditis elegans,N2,100 µM,,,4.71,NS,,NA,Unknown,,NA,No,33008901
Geldanamycin,Caenorhabditis elegans,N2,100 µM,,,0.84,NS,,NA,Unknown,,NA,No,33008901
Fluvoxamine,Caenorhabditis elegans,N2,100 µM,,,-5.47,S,,NA,Unknown,,NA,No,33008901
Doxazosin mesylate,Caenorhabditis elegans,N2,100 µM,,,2.96,NS,,NA,Unknown,,NA,No,33008901
Bupivacaine Hydrochloride,Caenorhabditis elegans,N2,100 µM,,,7.43,S,,NA,Unknown,,NA,No,33008901
3-Morpholinosydnonimine hydrochloride,Caenorhabditis elegans,N2,100 µM,,,-2.55,NS,,NA,Unknown,,NA,No,33008901
Tetraethylammonium chloride,Caenorhabditis elegans,N2,10 µM,,,0.68,NS,,NA,Unknown,,NA,No,33008901
Rizatriptan Benzoate,Caenorhabditis elegans,N2,10 µM,,,-1.6,NS,,NA,Unknown,,NA,No,33008901
Oxcarbazepine,Caenorhabditis elegans,N2,10 µM,,,-2.29,NS,,NA,Unknown,,NA,No,33008901
Nafadotride,Caenorhabditis elegans,N2,10 µM,,,2.36,NS,,NA,Unknown,,NA,No,33008901
Bupivacaine Hydrochloride,Caenorhabditis elegans,N2,10 µM,,,0.62,NS,,NA,Unknown,,NA,No,33008901
3-Morpholinosydnonimine hydrochloride,Caenorhabditis elegans,N2,10 µM,,,0.9,NS,,NA,Unknown,,NA,No,33008901
Triflupromazine hydrochloride,Caenorhabditis elegans,N2,100 µM,,,-38.53,S,,NA,Unknown,,NA,No,33008901
Tetracycline HCL,Caenorhabditis elegans,N2,100 µM,,,9.18,S,,NA,Unknown,,NA,No,33008901
Nocodazole,Caenorhabditis elegans,N2,100 µM,,,-10.66,S,,NA,Unknown,,NA,No,33008901
Hydroxyprogesterone caproate,Caenorhabditis elegans,N2,100 µM,,,-0.4,NS,,NA,Unknown,,NA,No,33008901
Diphyenyleneiodonium chloride,Caenorhabditis elegans,N2,100 µM,,,-50.11,NS,,NA,Unknown,,NA,No,33008901
Flunarizine hydrochloride,Caenorhabditis elegans,N2,100 µM,,,6.56,NS,,NA,Unknown,,NA,No,33008901
Dihydrorotenon,Caenorhabditis elegans,N2,100 µM,,,13.02,S,,NA,Unknown,,NA,No,33008901
Carvedilol,Caenorhabditis elegans,N2,100 µM,,,1.03,NS,,NA,Unknown,,NA,No,33008901
Antalarmin,Caenorhabditis elegans,N2,100 µM,,,3.79,NS,,NA,Unknown,,NA,No,33008901
4'-Demethylpipodophyllotoxin,Caenorhabditis elegans,N2,100 µM,,,13.24,S,,NA,Unknown,,NA,No,33008901
3230-2939,Caenorhabditis elegans,N2,100 µM,,,-16.41,S,,NA,Unknown,,NA,No,33008901
Tetracycline HCL,Caenorhabditis elegans,N2,10 µM,,,10.45,S,,NA,Unknown,,NA,No,33008901
Hydroxyprogesterone caproate,Caenorhabditis elegans,N2,10 µM,,,-2.18,NS,,NA,Unknown,,NA,No,33008901
Chlorhexidine,Caenorhabditis elegans,N2,10 µM,,,-0.73,NS,,NA,Unknown,,NA,No,33008901
Alln,Caenorhabditis elegans,N2,10 µM,,,-0.13,NS,,NA,Unknown,,NA,No,33008901
Supercinnamaldehyde,Caenorhabditis elegans,N2,100 µM,,,-4.07,NS,,NA,Unknown,,NA,No,33008901
Palmatine,Caenorhabditis elegans,N2,100 µM,,,-9.4,S,,NA,Unknown,,NA,No,33008901
Gramicidin,Caenorhabditis elegans,N2,100 µM,,,-3.69,S,,NA,Unknown,,NA,No,33008901
Curcumin,Caenorhabditis elegans,N2,100 µM,,,-4.89,S,,NA,Unknown,,NA,No,33008901
Benzalkonium chloride,Caenorhabditis elegans,N2,100 µM,,,-25.92,S,,NA,Unknown,,NA,No,33008901
Tryptophen,Caenorhabditis elegans,N2,10 µM,,,0.83,NS,,NA,Unknown,,NA,No,33008901
Pinaverium bromide,Caenorhabditis elegans,N2,10 µM,,,-1.79,NS,,NA,Unknown,,NA,No,33008901
Dequalinium chloride,Caenorhabditis elegans,N2,10 µM,,,-3.8,NS,,NA,Unknown,,NA,No,33008901
Butaclamol hydrochloride,Caenorhabditis elegans,N2,10 µM,,,-0.41,NS,,NA,Unknown,,NA,No,33008901
SKF83959 hydrobromide,Caenorhabditis elegans,N2,100 µM,,,-0.23,NS,,NA,Unknown,,NA,No,33008901
Geri-BP002A,Caenorhabditis elegans,N2,100 µM,,,6.4,S,,NA,Unknown,,NA,No,33008901
Alln II,Caenorhabditis elegans,N2,100 µM,,,-0.87,S,,NA,Unknown,,NA,No,33008901
Sodium Nitroprusside,Caenorhabditis elegans,N2,10 µM,,,-3.03,NS,,NA,Unknown,,NA,No,33008901
SKF83959 hydrobromide,Caenorhabditis elegans,N2,10 µM,,,-6.19,NS,,NA,Unknown,,NA,No,33008901
I-BET,Caenorhabditis elegans,N2,10 µM,,,4.92,NS,,NA,Unknown,,NA,No,33008901
Geri-BP002A,Caenorhabditis elegans,N2,10 µM,,,8.15,S,,NA,Unknown,,NA,No,33008901
Carbidopa,Caenorhabditis elegans,N2,10 µM,,,-8.07,NS,,NA,Unknown,,NA,No,33008901
Tiapride Hydrochloride,Caenorhabditis elegans,N2,100 µM,,,-6.63,S,,NA,Unknown,,NA,No,33008901
Phenoxybenzamine Hydrochloride,Caenorhabditis elegans,N2,100 µM,,,4,NS,,NA,Unknown,,NA,No,33008901
NSC 45923 (8-Methyoxypsoralen),Caenorhabditis elegans,N2,100 µM,,,-4.56,S,,NA,Unknown,,NA,No,33008901
Lorglumide Sodium,Caenorhabditis elegans,N2,100 µM,,,-3.92,S,,NA,Unknown,,NA,No,33008901
DTT,Caenorhabditis elegans,N2,100 µM,,,2.56,NS,,NA,Unknown,,NA,No,33008901
Choline Chloride,Caenorhabditis elegans,N2,100 µM,,,-1.3,NS,,NA,Unknown,,NA,No,33008901
Cefazolin sodium,Caenorhabditis elegans,N2,100 µM,,,-18.63,S,,NA,Unknown,,NA,No,33008901
"3,4'-Dihydroxyflavone",Caenorhabditis elegans,N2,100 µM,,,0.2,NS,,NA,Unknown,,NA,No,33008901
Tiapride Hydrochloride,Caenorhabditis elegans,N2,10 µM,,,-4.75,NS,,NA,Unknown,,NA,No,33008901
Tetramethylpyrazine,Caenorhabditis elegans,N2,10 µM,,,-3.82,S,,NA,Unknown,,NA,No,33008901
Scopolamine N-butylbromide,Caenorhabditis elegans,N2,10 µM,,,-4.63,NS,,NA,Unknown,,NA,No,33008901
Salsalate,Caenorhabditis elegans,N2,10 µM,,,-6.17,S,,NA,Unknown,,NA,No,33008901
Perphenazine,Caenorhabditis elegans,N2,10 µM,,,-1.52,NS,,NA,Unknown,,NA,No,33008901
Phenoxybenzamine Hydrochloride,Caenorhabditis elegans,N2,10 µM,,,-4.85,NS,,NA,Unknown,,NA,No,33008901
NSC 11926 (Aristolochic acid I),Caenorhabditis elegans,N2,10 µM,,,-43.86,S,,NA,Unknown,,NA,No,33008901
NSC 45923 (8-Methyoxypsoralen),Caenorhabditis elegans,N2,10 µM,,,-3.78,NS,,NA,Unknown,,NA,No,33008901
Lorglumide Sodium,Caenorhabditis elegans,N2,10 µM,,,1.2,NS,,NA,Unknown,,NA,No,33008901
Lomefloxacin Hydrochloride,Caenorhabditis elegans,N2,10 µM,,,0.63,NS,,NA,Unknown,,NA,No,33008901
Kanamycin A sulfate,Caenorhabditis elegans,N2,10 µM,,,5.1,S,,NA,Unknown,,NA,No,33008901
JS-K,Caenorhabditis elegans,N2,10 µM,,,0.8,NS,,NA,Unknown,,NA,No,33008901
Itraconazole,Caenorhabditis elegans,N2,10 µM,,,-3.08,NS,,NA,Unknown,,NA,No,33008901
Eserine hemisulfate salt,Caenorhabditis elegans,N2,10 µM,,,3.4,NS,,NA,Unknown,,NA,No,33008901
Eserine,Caenorhabditis elegans,N2,10 µM,,,-2.57,NS,,NA,Unknown,,NA,No,33008901
DTT,Caenorhabditis elegans,N2,10 µM,,,2.39,NS,,NA,Unknown,,NA,No,33008901
Cinoxacin,Caenorhabditis elegans,N2,10 µM,,,-11.99,S,,NA,Unknown,,NA,No,33008901
Choline Chloride,Caenorhabditis elegans,N2,10 µM,,,-1.74,NS,,NA,Unknown,,NA,No,33008901
Amikacin hydrate,Caenorhabditis elegans,N2,10 µM,,,-1.28,NS,,NA,Unknown,,NA,No,33008901
Vincristine sulfate,Caenorhabditis elegans,N2,100 µM,,,-3.18,NS,,NA,Unknown,,NA,No,33008901
Pirenperone,Caenorhabditis elegans,N2,100 µM,,,2.24,NS,,NA,Unknown,,NA,No,33008901
Triflupromazine hydrochloride,Caenorhabditis elegans,N2,10 µM,,,-22.64,S,,NA,Unknown,,NA,No,33008901
NSC170984 (Pimozide),Caenorhabditis elegans,N2,10 µM,,,-4.34,S,,NA,Unknown,,NA,No,33008901
Diphyenyleneiodonium chloride,Caenorhabditis elegans,N2,10 µM,,,-53.34,S,,NA,Unknown,,NA,No,33008901
3230-2939,Caenorhabditis elegans,N2,10 µM,,,-4.62,S,,NA,Unknown,,NA,No,33008901
Podofilox,Caenorhabditis elegans,N2,100 µM,,,-5.45,S,,NA,Unknown,,NA,No,33008901
Cannabidiol,Caenorhabditis elegans,N2,100 µM,,,6.4,S,,NA,Unknown,,NA,No,33008901
3-methoxycatechol,Caenorhabditis elegans,N2,100 µM,,,1.3,NS,,NA,Unknown,,NA,No,33008901
Rotenone,Caenorhabditis elegans,N2,10 µM,,,-0.68,NS,,NA,Unknown,,NA,No,33008901
Nisoldipine,Caenorhabditis elegans,N2,10 µM,,,-1.99,NS,,NA,Unknown,,NA,No,33008901
Gedunin,Caenorhabditis elegans,N2,10 µM,,,2.24,NS,,NA,Unknown,,NA,No,33008901
Clofilium Tosylate,Caenorhabditis elegans,N2,10 µM,,,0.14,NS,,NA,Unknown,,NA,No,33008901
Astemizole,Caenorhabditis elegans,N2,10 µM,,,-6,S,,NA,Unknown,,NA,No,33008901
4112-3315,Caenorhabditis elegans,N2,10 µM,,,1.73,NS,,NA,Unknown,,NA,No,33008901
Vortioxetine,Caenorhabditis elegans,N2,100 µM,,,-2.26,NS,,NA,Unknown,,NA,No,33008901
Sodium Nitroprusside,Caenorhabditis elegans,N2,100 µM,,,-10.95,S,,NA,Unknown,,NA,No,33008901
Methylbenzethonium Cl,Caenorhabditis elegans,N2,100 µM,,,-7.73,NS,,NA,Unknown,,NA,No,33008901
Promazine Hydrochloride,Caenorhabditis elegans,N2,100 µM,,,-1.03,NS,,NA,Unknown,,NA,No,33008901
I-BET,Caenorhabditis elegans,N2,100 µM,,,-14.31,S,,NA,Unknown,,NA,No,33008901
Furosemide,Caenorhabditis elegans,N2,100 µM,,,-7.35,S,,NA,Unknown,,NA,No,33008901
Formonoetin,Caenorhabditis elegans,N2,100 µM,,,6.06,S,,NA,Unknown,,NA,No,33008901
Carbidopa,Caenorhabditis elegans,N2,100 µM,,,-2.48,NS,,NA,Unknown,,NA,No,33008901
AEG 3482,Caenorhabditis elegans,N2,100 µM,,,3.39,NS,,NA,Unknown,,NA,No,33008901
3-Methoxycatechol II,Caenorhabditis elegans,N2,100 µM,,,0.53,NS,,NA,Unknown,,NA,No,33008901
Thiostrepton,Caenorhabditis elegans,N2,10 µM,,,-7.42,S,,NA,Unknown,,NA,No,33008901
Tetracaine HCl,Caenorhabditis elegans,N2,10 µM,,,4.81,NS,,NA,Unknown,,NA,No,33008901
Promazine Hydrochloride,Caenorhabditis elegans,N2,10 µM,,,2.56,NS,,NA,Unknown,,NA,No,33008901
"Mebhydroline 1,5-napthalenedisulfonate",Caenorhabditis elegans,N2,10 µM,,,3.01,NS,,NA,Unknown,,NA,No,33008901
IMS2186,Caenorhabditis elegans,N2,10 µM,,,-5.2,S,,NA,Unknown,,NA,No,33008901
Furosemide,Caenorhabditis elegans,N2,10 µM,,,-6.88,S,,NA,Unknown,,NA,No,33008901
Ethotoin,Caenorhabditis elegans,N2,10 µM,,,-0.87,NS,,NA,Unknown,,NA,No,33008901
Flunarizine hydrochloride II,Caenorhabditis elegans,N2,10 µM,,,8.38,S,,NA,Unknown,,NA,No,33008901
Alln II,Caenorhabditis elegans,N2,10 µM,,,0.84,NS,,NA,Unknown,,NA,No,33008901
AEG 3482,Caenorhabditis elegans,N2,10 µM,,,1.88,NS,,NA,Unknown,,NA,No,33008901
Viramune,Caenorhabditis elegans,N2,100 µM,,,-5.46,S,,NA,Unknown,,NA,No,33008901
Tetramethylpyrazine,Caenorhabditis elegans,N2,100 µM,,,5.65,NS,,NA,Unknown,,NA,No,33008901
Tetraethylammonium chloride,Caenorhabditis elegans,N2,100 µM,,,6.58,NS,,NA,Unknown,,NA,No,33008901
Salsalate,Caenorhabditis elegans,N2,100 µM,,,-4.62,S,,NA,Unknown,,NA,No,33008901
Rizatriptan Benzoate,Caenorhabditis elegans,N2,100 µM,,,-11.71,S,,NA,Unknown,,NA,No,33008901
Propantheline Bromide,Caenorhabditis elegans,N2,100 µM,,,-9.53,S,,NA,Unknown,,NA,No,33008901
Perphenazine,Caenorhabditis elegans,N2,100 µM,,,-16.16,S,,NA,Unknown,,NA,No,33008901
Oxcarbazepine,Caenorhabditis elegans,N2,100 µM,,,-17.92,S,,NA,Unknown,,NA,No,33008901
NSC 11926 (Aristolochic acid I),Caenorhabditis elegans,N2,100 µM,,,-47.65,S,,NA,Unknown,,NA,No,33008901
Nafadotride,Caenorhabditis elegans,N2,100 µM,,,-6.23,NS,,NA,Unknown,,NA,No,33008901
Memantine Hydrochloride,Caenorhabditis elegans,N2,100 µM,,,9.2,NS,,NA,Unknown,,NA,No,33008901
Lomefloxacin Hydrochloride,Caenorhabditis elegans,N2,100 µM,,,1.44,NS,,NA,Unknown,,NA,No,33008901
Limonin,Caenorhabditis elegans,N2,100 µM,,,-0.79,NS,,NA,Unknown,,NA,No,33008901
Kanamycin A sulfate,Caenorhabditis elegans,N2,100 µM,,,-3.91,S,,NA,Unknown,,NA,No,33008901
JS-K,Caenorhabditis elegans,N2,100 µM,,,-2.97,S,,NA,Unknown,,NA,No,33008901
Itraconazole,Caenorhabditis elegans,N2,100 µM,,,1.75,NS,,NA,Unknown,,NA,No,33008901
Eserine hemisulfate salt,Caenorhabditis elegans,N2,100 µM,,,1.02,NS,,NA,Unknown,,NA,No,33008901
Eserine,Caenorhabditis elegans,N2,100 µM,,,4.2,NS,,NA,Unknown,,NA,No,33008901
Dofetilide,Caenorhabditis elegans,N2,100 µM,,,4.73,S,,NA,Unknown,,NA,No,33008901
Cryptotanshinone,Caenorhabditis elegans,N2,100 µM,,,-4.46,S,,NA,Unknown,,NA,No,33008901
Cinoxacin,Caenorhabditis elegans,N2,100 µM,,,-4.95,NS,,NA,Unknown,,NA,No,33008901
Auraptene,Caenorhabditis elegans,N2,100 µM,,,-0.17,NS,,NA,Unknown,,NA,No,33008901
Amlexanox,Caenorhabditis elegans,N2,100 µM,,,5.39,NS,,NA,Unknown,,NA,No,33008901
Amikacin hydrate,Caenorhabditis elegans,N2,100 µM,,,10.03,S,,NA,Unknown,,NA,No,33008901
Zomepirac sodium,Caenorhabditis elegans,N2,10 µM,,,4.59,NS,,NA,Unknown,,NA,No,33008901
ZD7114 hydrochloride,Caenorhabditis elegans,N2,10 µM,,,0.57,NS,,NA,Unknown,,NA,No,33008901
Viramune,Caenorhabditis elegans,N2,10 µM,,,0.62,NS,,NA,Unknown,,NA,No,33008901
Sulindac Sulfide,Caenorhabditis elegans,N2,10 µM,,,1.71,NS,,NA,Unknown,,NA,No,33008901
Sulfacetamide,Caenorhabditis elegans,N2,10 µM,,,-5.09,NS,,NA,Unknown,,NA,No,33008901
Ritodrine hydrochloride,Caenorhabditis elegans,N2,10 µM,,,-4.95,S,,NA,Unknown,,NA,No,33008901
R(+)-SCH-23390 hydrochloride,Caenorhabditis elegans,N2,10 µM,,,-1.47,NS,,NA,Unknown,,NA,No,33008901
Propantheline Bromide,Caenorhabditis elegans,N2,10 µM,,,-4.06,NS,,NA,Unknown,,NA,No,33008901
Ononetin,Caenorhabditis elegans,N2,10 µM,,,2.69,NS,,NA,Unknown,,NA,No,33008901
O6-benzylguanine,Caenorhabditis elegans,N2,10 µM,,,-1.35,NS,,NA,Unknown,,NA,No,33008901
Milnacipran Hydrochloride,Caenorhabditis elegans,N2,10 µM,,,-4.24,NS,,NA,Unknown,,NA,No,33008901
Mycophenolic acid,Caenorhabditis elegans,N2,10 µM,,,0.24,NS,,NA,Unknown,,NA,No,33008901
Memantine Hydrochloride,Caenorhabditis elegans,N2,10 µM,,,0.28,NS,,NA,Unknown,,NA,No,33008901
Levosulpiride,Caenorhabditis elegans,N2,10 µM,,,-2.36,NS,,NA,Unknown,,NA,No,33008901
Limonin,Caenorhabditis elegans,N2,10 µM,,,-3.41,NS,,NA,Unknown,,NA,No,33008901
Lamotrigine,Caenorhabditis elegans,N2,10 µM,,,4.46,NS,,NA,Unknown,,NA,No,33008901
Fluvoxamine,Caenorhabditis elegans,N2,10 µM,,,-9.64,S,,NA,Unknown,,NA,No,33008901
Geldanamycin,Caenorhabditis elegans,N2,10 µM,,,3.51,S,,NA,Unknown,,NA,No,33008901
Cryptotanshinone,Caenorhabditis elegans,N2,10 µM,,,-8.22,S,,NA,Unknown,,NA,No,33008901
Doxazosin mesylate,Caenorhabditis elegans,N2,10 µM,,,6.96,S,,NA,Unknown,,NA,No,33008901
Dofetilide,Caenorhabditis elegans,N2,10 µM,,,-0.72,NS,,NA,Unknown,,NA,No,33008901
Cefazolin sodium,Caenorhabditis elegans,N2,10 µM,,,-4.27,S,,NA,Unknown,,NA,No,33008901
Amlexanox,Caenorhabditis elegans,N2,10 µM,,,-2.21,NS,,NA,Unknown,,NA,No,33008901
Auraptene,Caenorhabditis elegans,N2,10 µM,,,-2.52,NS,,NA,Unknown,,NA,No,33008901
"3,4'-Dihydroxyflavone",Caenorhabditis elegans,N2,10 µM,,,0.33,NS,,NA,Unknown,,NA,No,33008901
Ziprasidone hydrochloride monohydrate,Caenorhabditis elegans,N2,100 µM,,,-7.97,S,,NA,Unknown,,NA,No,33008901
SKF95282 dimaleate,Caenorhabditis elegans,N2,100 µM,,,13.16,S,,NA,Unknown,,NA,No,33008901
PNU-74654,Caenorhabditis elegans,N2,100 µM,,,2.46,NS,,NA,Unknown,,NA,No,33008901
NSC170984 (Pimozide),Caenorhabditis elegans,N2,100 µM,,,17.73,S,,NA,Unknown,,NA,No,33008901
Genistein,Caenorhabditis elegans,N2,100 µM,,,-0.72,NS,,NA,Unknown,,NA,No,33008901
Gedunin,Caenorhabditis elegans,N2,100 µM,,,1.97,NS,,NA,Unknown,,NA,No,33008901
Fluspirilene,Caenorhabditis elegans,N2,100 µM,,,4.3,NS,,NA,Unknown,,NA,No,33008901
Chlorhexidine,Caenorhabditis elegans,N2,100 µM,,,-25.33,S,,NA,Unknown,,NA,No,33008901
Cetylpyridinium chloride,Caenorhabditis elegans,N2,100 µM,,,10.22,S,,NA,Unknown,,NA,No,33008901
Ceoxide beads,Caenorhabditis elegans,N2,100 µM,,,-0.76,S,,NA,Unknown,,NA,No,33008901
Alln,Caenorhabditis elegans,N2,100 µM,,,0.97,NS,,NA,Unknown,,NA,No,33008901
6526-0645,Caenorhabditis elegans,N2,100 µM,,,5.33,S,,NA,Unknown,,NA,No,33008901
